aza,IsClientConverted,cust_type,org_code,CRMContactID,SellingCurrency,notification_type,channel,ref_var,BuyingCurrency,SellingAmount,BuyingAmount,ClientRate,BaseCurrency,BaseSellingAmount,BaseBuyingAmount,NetProfit,FinalProfit,Margin,trade_contact_id,reg_mode,source_of_fund,SourceApplication,Purpose,source,Age,Gender_Male,trade_acc_id,FrequencyOfVisit,TimeSpent_seconds,FreqOfVisit_var,TS_var,Margin_Var,Purpose_Var,SourceApplication_Var,TradeContactID_Var,Age_Var,Cluster
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,3000.0,3472.5,1.1572,14,3512.18,3477.26,34.92,34.92,1.16,349237.0,InPerson,Savings,1.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,3000.0,3472.5,1.1572,14,3512.18,3477.26,34.92,34.92,1.16,349237.0,InPerson,Savings,7.0,1.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,3000.0,3472.5,1.1572,14,3512.18,3477.26,34.92,34.92,1.16,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,3000.0,3472.5,1.1572,14,3512.18,3477.26,34.92,34.92,1.16,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,3000.0,3472.5,1.1572,14,3512.18,3477.26,34.92,34.92,1.16,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,12.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,1.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,1.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,1.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,1.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,1.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,1.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,1.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,1.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,1.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,1.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,12.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,12.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,12.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,12.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,1.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,12.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,8.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,11.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
Marbella,1,PFX,Currencies Direct,0030O00001uTzzZQAS,16,NOTIFY_SMS_EMAIL,Website,0,14,4000.0,4633.2,1.1583,14,4685.76,4637.5,48.26,48.26,1.21,349237.0,InPerson,Savings,7.0,12.0,Referral,82.0,0,273373.0,459.0,872864.0,1,1,0,0,0,0,0,0
